GROUP_SET,GROUP_ID,GROUP_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,W_PCT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,MIN_PER_GAME
Lineups,-1628983-1629026-1629652-1630198-1630598-,S. Gilgeous-Alexander - K. Williams - L. Dort - I. Joe - A. Wiggins,1610612760,OKC,10,8,2,0.8,23.0,126.3,131.9,98.3,88.0,28.0,43.900000000000006,0.565,2.17,18.8,0.36,0.7,0.511,0.128,0.573,0.607,98.6,101.95,84.96,47,0.652,180,97,8517,3552,466,2616,3691,2226,5126,1361,3936,3058,4849,3995,6025,3896,4078,6536,3144,2.3
Lineups,-203501-1627736-1630595-1631105-1641709-,T. Hardaway Jr. - M. Beasley - C. Cunningham - J. Duren - A. Thompson,1610612765,DET,4,2,2,0.5,23.0,132.1,134.7,112.9,110.0,19.2,24.69999999999999,0.577,2.14,22.1,0.235,0.722,0.486,0.143,0.702,0.718,102.4,102.73,85.61,49,0.579,917,972,8517,4350,456,2304,5855,3163,5020,1374,2770,4922,4633,5660,6219,2186,2428,6347,3837,5.75
Lineups,-202699-1627736-1630595-1631105-1641709-,T. Harris - M. Beasley - C. Cunningham - J. Duren - A. Thompson,1610612765,DET,9,5,4,0.556,23.0,91.8,84.0,138.8,138.0,-47.0,-54.0,0.5,1.13,14.3,0.182,0.722,0.425,0.16,0.488,0.503,97.9,102.56,85.47,50,0.303,221,242,10169,4311,441,6682,8016,8206,5281,2957,5489,5455,4633,6644,6801,5877,5897,6371,7084,2.5555555555555554
Lineups,-202699-1627736-1630191-1630595-1641842-,T. Harris - M. Beasley - I. Stewart - C. Cunningham - R. Holland II,1610612765,DET,7,3,4,0.429,23.0,134.1,140.0,97.2,90.6,36.9,49.400000000000006,0.643,3.6,24.3,0.286,0.759,0.56,0.1,0.673,0.684,104.5,105.91,88.25,50,0.675,352,561,10169,5506,446,2021,3824,2085,4505,558,2249,4109,4007,3311,5178,2449,2822,5269,2881,3.2857142857142856
Lineups,-204456-1626167-1630167-1630169-1641716-,T. McConnell - M. Turner - O. Toppin - T. Haliburton - J. Walker,1610612754,IND,11,6,5,0.545,23.0,101.4,96.4,121.7,112.7,-20.3,-16.299999999999997,0.545,1.09,17.4,0.118,0.857,0.526,0.2,0.649,0.627,107.3,114.29,95.24,55,0.421,149,173,10375,4329,457,6031,6136,6348,5204,2970,4417,5921,3117,3839,7571,2840,3642,3278,5837,2.090909090909091
Lineups,-204456-1627783-1630167-1630169-1631097-,T. McConnell - P. Siakam - O. Toppin - T. Haliburton - B. Mathurin,1610612754,IND,10,2,8,0.2,23.0,126.5,122.6,110.5,96.1,16.0,26.5,0.64,2.67,20.5,0.36,0.621,0.5,0.113,0.604,0.62,100.2,108.85,90.7,53,0.641,180,972,10547,6090,462,3226,4104,3005,4534,1085,3095,3058,6114,4036,5639,3402,3822,4448,3232,2.3
Lineups,-203076-1627827-1629060-1630559-1631108-,A. Davis - D. Finney-Smith - R. Hachimura - A. Reaves - M. Christie,1610612747,LAL,6,2,4,0.333,22.0,98.4,95.7,99.4,102.2,-1.0,-6.5,0.533,0.89,12.9,0.36,0.8,0.58,0.196,0.474,0.503,97.7,97.72,81.43,46,0.445,447,972,10169,5613,490,6048,5460,5829,5246,4214,6054,3058,3506,3009,7559,5943,5887,7798,5552,3.6666666666666665
Lineups,-203083-1626162-1627824-1630178-1642272-,A. Drummond - K. Oubre Jr. - G. Yabusele - T. Maxey - J. McCain,1610612755,PHI,3,1,2,0.333,22.0,108.9,111.6,120.8,120.9,-11.9,-9.300000000000011,0.444,1.14,14.3,0.263,0.75,0.486,0.163,0.581,0.599,96.7,95.41,79.51,43,0.4,1386,1965,8517,5613,518,4131,6812,5978,6476,2950,5489,4384,4017,5660,6839,3830,4226,8385,6053,7.333333333333333
Lineups,-201143-201950-1628369-1630202-1630573-,A. Horford - J. Holiday - J. Tatum - P. Pritchard - S. Hauser,1610612738,BOS,9,8,1,0.889,22.0,105.2,102.0,87.8,89.6,17.4,12.400000000000006,0.389,1.17,10.4,0.414,0.692,0.545,0.122,0.467,0.505,103.3,103.9,86.58,49,0.57,221,97,3490,3496,488,4676,3773,3833,6718,2933,6711,2591,4933,3518,5776,6000,5857,5864,3969,2.4444444444444446
Lineups,-1630578-1631095-1641708-1641715-1642263-,A. Sengun - J. Smith Jr. - A. Thompson - C. Whitmore - R. Sheppard,1610612745,HOU,4,3,1,0.75,22.0,96.5,90.4,97.0,93.8,-0.5,-3.3999999999999915,0.467,0.64,10.3,0.333,0.765,0.574,0.212,0.439,0.503,105.5,110.94,92.45,52,0.494,917,561,3490,3632,518,6332,3991,5682,6440,4495,6720,3127,3979,3041,8092,6260,5896,3896,5025,5.5
Lineups,-1629014-1630166-1631101-1641739-1642270-,A. Simons - D. Avdija - S. Sharpe - T. Camara - D. Clingan,1610612757,POR,5,2,3,0.4,22.0,98.4,106.1,116.3,112.0,-17.9,-5.900000000000006,0.579,1.38,15.1,0.406,0.667,0.518,0.163,0.469,0.492,108.1,105.99,88.33,49,0.429,646,972,9709,5532,486,4527,6037,5803,5008,2733,5374,2614,5047,3942,6842,5985,6529,5247,5721,4.4
Lineups,-1628389-1629130-1629312-1629639-1631107-,B. Adebayo - D. Robinson - H. Highsmith - T. Herro - N. Jović,1610612748,MIA,6,4,2,0.667,22.0,112.3,106.5,98.1,97.7,14.2,8.799999999999997,0.778,2.33,22.2,0.158,0.737,0.447,0.13,0.581,0.618,95.5,98.28,81.9,46,0.538,447,353,8517,3813,511,4504,4145,4040,2952,1268,2556,5708,4518,6177,6055,3830,3857,7638,4337,3.6666666666666665
Lineups,-201572-203081-203507-1627752-1631157-,B. Lopez - D. Lillard - G. Antetokounmpo - T. Prince - R. Rollins,1610612749,MIL,4,4,0,1.0,22.0,149.9,151.1,108.0,102.0,41.9,49.099999999999994,0.75,4.5,25.0,0.389,0.87,0.659,0.085,0.671,0.719,100.2,102.7,85.59,47,0.686,917,353,1,1,485,1403,5453,2089,3028,290,1577,2878,3101,2150,4942,2456,2419,6349,2809,5.5
Lineups,-201572-203081-1627752-1631260-1641748-,B. Lopez - D. Lillard - T. Prince - A. Green - A. Jackson Jr.,1610612749,MIL,2,1,1,0.5,22.0,142.9,140.0,107.6,112.5,35.3,27.5,0.632,2.4,22.6,0.077,0.714,0.471,0.125,0.797,0.819,89.1,87.94,73.28,40,0.622,2233,1965,3490,4350,506,2021,6057,2954,4576,1252,2525,6034,4662,5809,5787,1561,1572,9642,3398,11.0
Lineups,-1628998-1629684-1630163-1630182-1641706-,C. Martin - G. Williams - L. Ball - J. Green - B. Miller,1610612766,CHA,5,3,2,0.6,22.0,103.1,100.0,86.2,81.6,16.8,18.400000000000006,0.368,1.4,12.1,0.091,0.767,0.481,0.1,0.524,0.562,103.1,107.5,89.59,50,0.64,646,561,8517,4193,500,4691,3299,3464,6752,2704,6381,6002,3972,5704,5178,4556,4928,4826,3239,4.4
Lineups,-201942-203458-1626168-1628368-1631165-,D. DeRozan - A. Len - T. Lyles - D. Fox - K. Ellis,1610612758,SAC,7,6,1,0.857,22.0,82.0,78.3,91.6,93.9,-9.5,-15.600000000000009,0.533,2.0,13.1,0.226,0.692,0.439,0.087,0.38,0.384,103.6,104.57,87.14,46,0.323,352,173,3490,3507,508,7047,4010,6316,5246,1393,6025,4984,4933,6345,4951,6874,7542,5654,6931,3.142857142857143
Lineups,-201942-1626168-1627734-1628368-1631165-,D. DeRozan - T. Lyles - D. Sabonis - D. Fox - K. Ellis,1610612758,SAC,7,4,3,0.571,22.0,128.4,115.7,118.5,112.2,9.8,3.5,0.565,3.25,18.8,0.261,0.773,0.511,0.078,0.605,0.628,103.0,111.49,92.91,51,0.529,352,353,9709,4291,525,3831,6052,4307,5126,625,3936,4393,3921,3995,4796,3400,3623,3814,4496,3.142857142857143
Lineups,-203926-1626168-1628368-1628989-1631099-,D. McDermott - T. Lyles - D. Fox - K. Huerter - K. Murray,1610612758,SAC,3,2,1,0.667,22.0,141.0,134.8,137.4,135.6,3.6,-0.799999999999983,0.5,2.2,18.0,0.267,0.706,0.5,0.109,0.73,0.757,97.6,100.56,83.8,46,0.511,1386,972,3490,3813,513,2299,7925,5599,5281,1343,4276,4357,4821,4036,5429,2058,1950,6969,4685,7.333333333333333
Lineups,-1627734-1628368-1628989-1631099-1631165-,D. Sabonis - D. Fox - K. Huerter - K. Murray - K. Ellis,1610612758,SAC,11,6,5,0.545,22.0,110.0,108.5,105.5,100.0,4.5,8.5,0.765,3.25,19.7,0.25,0.652,0.447,0.085,0.487,0.538,102.2,105.82,88.18,47,0.52,149,173,10375,4329,482,4364,4173,4049,3011,625,3755,4415,5906,6185,4942,5879,5236,5304,4588,2.0
Lineups,-201569-202331-203083-1626162-1630178-,E. Gordon - P. George - A. Drummond - K. Oubre Jr. - T. Maxey,1610612755,PHI,3,1,2,0.333,22.0,109.4,106.1,137.0,132.0,-27.6,-25.900000000000006,0.55,1.57,18.0,0.053,0.5,0.257,0.143,0.632,0.626,103.7,107.35,89.46,49,0.37,1386,1965,8517,5613,499,4527,7539,6998,5195,2404,4276,6058,6684,8424,6219,2987,3653,4878,6438,7.333333333333333
Lineups,-1627832-1630224-1630578-1631106-1641708-,F. VanVleet - J. Green - A. Sengun - T. Eason - A. Thompson,1610612745,HOU,10,5,5,0.5,22.0,116.0,115.9,132.1,130.2,-16.1,-14.299999999999983,0.421,1.6,13.3,0.409,0.722,0.55,0.114,0.512,0.567,96.0,96.69,80.57,44,0.446,180,242,10375,4350,522,3820,7481,6265,6577,2379,5949,2605,4633,3470,5645,4636,4814,8081,5551,2.2
Lineups,-203903-1631117-1641718-1642262-1642271-,J. Clarkson - W. Kessler - K. George - C. Williams - K. Filipowski,1610612762,UTA,2,0,2,0.0,22.0,79.9,78.7,109.4,110.6,-29.5,-31.89999999999999,0.857,1.0,18.8,0.217,0.72,0.479,0.255,0.459,0.483,103.9,104.11,86.76,47,0.354,2233,6174,8517,6174,516,7036,5924,7250,2544,2977,3942,5065,4644,5717,8876,6071,6600,5789,6587,11.0
Lineups,-203924-1629057-1630703-1631101-1641739-,J. Grant - R. Williams III - S. Henderson - S. Sharpe - T. Camara,1610612757,POR,6,2,4,0.333,22.0,137.0,136.7,82.5,82.0,54.5,54.69999999999999,0.667,3.2,21.1,0.423,0.727,0.563,0.102,0.574,0.61,106.3,106.65,88.88,49,0.777,447,972,10169,5613,493,2247,3323,1809,3752,638,2974,2561,4569,3272,5348,3887,4028,5097,2225,3.6666666666666665
Lineups,-201950-1628401-1628436-1630202-1630573-,J. Holiday - D. White - L. Kornet - P. Pritchard - S. Hauser,1610612738,BOS,5,3,2,0.6,22.0,89.0,89.4,107.8,108.9,-18.9,-19.5,0.933,2.8,21.5,0.148,0.769,0.453,0.106,0.44,0.475,99.2,98.5,82.08,47,0.46,646,561,8517,4193,486,6388,5776,6568,2457,1061,2846,5738,3935,6124,5410,6252,6657,7585,5408,4.4
Lineups,-1628371-1630243-1631094-1631216-1641710-,J. Isaac - T. Queen - P. Banchero - C. Houstan - A. Black,1610612753,ORL,3,0,3,0.0,22.0,86.7,87.0,129.5,127.3,-42.9,-40.3,0.571,4.0,12.7,0.355,0.688,0.468,0.043,0.33,0.399,99.3,99.92,83.27,46,0.279,1386,6174,9709,6174,521,6524,7284,7693,5024,324,6079,3083,4980,5852,4374,7609,7434,7186,7256,7.333333333333333
Lineups,-1627751-1628449-1630534-1641711-1642347-,J. Poeltl - C. Boucher - O. Agbaji - G. Dick - J. Shead,1610612761,TOR,11,2,9,0.182,22.0,119.0,120.4,118.6,113.7,0.4,6.700000000000003,0.783,3.6,24.3,0.333,0.679,0.531,0.102,0.568,0.583,106.7,108.32,90.27,49,0.52,149,972,10565,6133,497,3360,6195,4146,2949,558,2249,3127,5029,3798,5348,4020,4495,4596,4590,2.0
Lineups,-1627751-1629628-1630558-1641711-1642367-,J. Poeltl - R. Barrett - D. Mitchell - G. Dick - J. Mogbo,1610612761,TOR,7,0,7,0.0,22.0,110.0,105.9,117.4,113.7,-7.4,-7.799999999999997,0.591,2.17,18.1,0.308,0.6,0.451,0.118,0.521,0.539,106.0,109.8,91.5,51,0.444,352,6174,10516,6174,492,4537,6195,5893,4966,1361,4272,3947,6169,6136,5681,4587,5224,4215,5591,3.142857142857143
Lineups,-1627751-1629628-1630193-1630534-1641711-,J. Poeltl - R. Barrett - I. Quickley - O. Agbaji - G. Dick,1610612761,TOR,4,0,4,0.0,22.0,116.9,117.0,121.9,129.5,-5.0,-12.5,0.5,1.13,14.1,0.364,0.708,0.543,0.17,0.568,0.624,102.4,99.35,82.79,47,0.441,917,6174,10169,6174,505,3656,7442,6161,5281,2957,5881,3023,4811,3594,7244,4025,3780,7328,5604,5.5
Lineups,-202685-1630215-1630551-1630557-1642273-,J. Valančiūnas - J. Butler - J. Champagnie - C. Kispert - K. George,1610612764,WAS,4,0,4,0.0,22.0,104.1,102.0,84.7,84.9,19.4,17.099999999999994,0.421,0.62,12.7,0.2,0.606,0.453,0.255,0.608,0.635,111.0,111.92,93.27,51,0.609,917,6174,10169,6174,491,4678,3498,3515,6577,4502,6079,5124,6167,6124,8875,3368,3525,3730,3527,5.5
Lineups,-203484-203914-1628976-1630591-1631094-,K. Caldwell-Pope - G. Harris - W. Carter Jr. - J. Suggs - P. Banchero,1610612753,ORL,2,1,1,0.5,22.0,122.5,120.8,113.2,112.8,9.3,8.0,0.579,1.83,16.9,0.333,0.789,0.568,0.125,0.568,0.639,105.0,105.91,88.26,48,0.566,2233,1965,3490,4350,524,3343,6137,4095,5008,2180,4512,3127,3783,3249,5787,4025,3476,5268,4007,11.0
Lineups,-203484-1628976-1630532-1630591-1641783-,K. Caldwell-Pope - W. Carter Jr. - F. Wagner - J. Suggs - T. da Silva,1610612753,ORL,3,0,3,0.0,22.0,104.3,102.2,119.3,121.7,-15.0,-19.5,0.529,2.25,15.8,0.087,0.737,0.381,0.087,0.5,0.545,101.5,101.48,84.57,46,0.405,1386,6174,9709,6174,509,4671,6846,6570,5259,1317,5145,6023,4518,7314,4951,4656,5148,6684,6023,7.333333333333333
Lineups,-202681-1629023-1629656-1630230-1641726-,K. Irving - P. Washington - Q. Grimes - N. Marshall - D. Lively II,1610612742,DAL,4,4,0,1.0,22.0,142.9,147.6,99.8,97.7,43.0,49.89999999999999,0.75,4.5,26.9,0.35,0.704,0.553,0.095,0.655,0.668,94.7,94.15,78.46,42,0.704,917,353,1,1,517,1811,4145,2080,3028,290,1468,3096,4840,3456,5130,2782,2988,8662,2684,5.5
Lineups,-202681-203915-1628467-1629655-1629656-,K. Irving - S. Dinwiddie - M. Kleber - D. Gafford - Q. Grimes,1610612742,DAL,7,6,1,0.857,22.0,90.7,91.1,116.0,113.0,-25.3,-21.900000000000006,0.438,1.4,12.3,0.192,0.56,0.373,0.111,0.451,0.475,99.7,100.72,83.94,45,0.306,352,173,3490,3507,515,6276,6146,6726,6509,2704,6371,5424,6579,7445,5435,6140,6664,6916,7067,3.142857142857143
Lineups,-202681-203915-1629023-1629655-1630230-,K. Irving - S. Dinwiddie - P. Washington - D. Gafford - N. Marshall,1610612742,DAL,6,2,4,0.333,22.0,116.7,112.5,85.8,83.7,30.8,28.799999999999997,0.368,0.7,11.3,0.35,0.682,0.524,0.208,0.595,0.639,103.8,107.03,89.2,48,0.612,447,972,10169,5613,510,4032,3454,2893,6752,4350,6460,3096,5015,3877,8058,3622,3481,4966,3506,3.6666666666666665
Lineups,-202681-203915-1629656-1630230-1641726-,K. Irving - S. Dinwiddie - Q. Grimes - N. Marshall - D. Lively II,1610612742,DAL,6,4,2,0.667,22.0,131.2,125.5,107.9,102.1,23.3,23.400000000000006,0.667,1.4,20.9,0.412,0.556,0.5,0.213,0.722,0.738,97.5,102.55,85.46,47,0.594,447,353,8517,3813,495,2910,5454,3207,3752,2704,3034,2595,6582,4036,8100,2077,2253,6377,3707,3.6666666666666665
Lineups,-200768-202331-1627824-1628997-1630178-,K. Lowry - P. George - G. Yabusele - C. Martin - T. Maxey,1610612755,PHI,2,0,2,0.0,22.0,97.3,100.0,121.7,116.3,-24.4,-16.299999999999997,0.688,1.83,18.6,0.208,0.625,0.375,0.14,0.5,0.522,94.6,95.41,79.51,43,0.337,2233,6174,8517,6174,518,4691,6389,6342,3697,2180,4016,5106,6024,7326,6201,4656,5481,8385,6700,11.0
Lineups,-202691-203915-1629023-1629655-1630230-,K. Thompson - S. Dinwiddie - P. Washington - D. Gafford - N. Marshall,1610612742,DAL,5,1,4,0.2,22.0,95.8,102.2,116.3,114.9,-20.5,-12.700000000000003,0.684,1.44,19.4,0.364,0.609,0.489,0.196,0.5,0.533,102.1,99.41,82.84,46,0.462,646,1965,10169,6090,482,4671,6312,6166,3714,2673,3795,3023,6162,5643,7559,4656,5289,7320,5379,4.4
Lineups,-1627736-1631093-1631105-1631323-1641842-,M. Beasley - J. Ivey - J. Duren - S. Fontecchio - R. Holland II,1610612765,DET,8,3,5,0.375,22.0,81.0,77.8,121.8,115.2,-40.8,-37.400000000000006,0.643,1.5,14.1,0.345,0.625,0.472,0.133,0.369,0.396,95.4,100.06,83.38,45,0.301,278,561,10375,5602,507,7052,6331,7561,4505,2423,5881,3111,6024,5805,6087,7040,7445,7133,7093,2.75
Lineups,-1626167-1627783-1629614-1630169-1641767-,M. Turner - P. Siakam - A. Nembhard - T. Haliburton - B. Sheppard,1610612754,IND,8,5,3,0.625,22.0,123.7,125.0,87.7,83.0,35.9,42.0,0.739,2.43,23.9,0.3,0.808,0.587,0.146,0.655,0.659,106.3,108.81,90.68,48,0.677,278,242,9709,4164,494,2918,3343,2299,3394,1245,2279,3997,3496,2942,6575,2782,3209,4459,2873,2.75
Lineups,-1626167-1627783-1629614-1630169-1641716-,M. Turner - P. Siakam - A. Nembhard - T. Haliburton - J. Walker,1610612754,IND,6,4,2,0.667,22.0,118.9,122.4,87.6,87.5,31.3,34.900000000000006,0.6,4.0,18.8,0.167,0.75,0.458,0.061,0.561,0.619,105.2,103.7,86.41,49,0.706,447,353,8517,3813,484,3231,3625,2568,4722,324,3942,5517,4017,5999,4511,4138,3845,5934,2680,3.6666666666666665
Lineups,-201587-1627739-1629599-1629645-1630539-,N. Batum - K. Dunn - A. Coffey - K. Porter Jr. - K. Jones,1610612746,LAC,5,2,3,0.4,22.0,90.8,86.7,114.0,115.6,-23.3,-28.89999999999999,0.333,0.71,9.1,0.25,0.543,0.424,0.156,0.432,0.476,98.7,100.31,83.59,45,0.348,646,972,9709,5532,523,6531,6359,7132,6764,4340,6907,4415,6649,6649,6743,6338,6653,7066,6629,4.4
Lineups,-202696-1628366-1629632-1630245-1630581-,N. Vučević - L. Ball - C. White - A. Dosunmu - J. Giddey,1610612741,CHI,3,2,1,0.667,22.0,104.0,100.0,128.9,128.0,-24.9,-28.0,0.556,1.25,14.7,0.296,0.7,0.468,0.16,0.478,0.52,105.8,108.27,90.23,50,0.341,1386,972,3490,3813,496,4691,7339,7071,5145,2850,5459,4068,4849,5852,6801,5917,5539,4609,6683,7.333333333333333
Lineups,-202696-203897-1630245-1630581-1641824-,N. Vučević - Z. LaVine - A. Dosunmu - J. Giddey - M. Buzelis,1610612741,CHI,10,5,5,0.5,22.0,97.8,98.1,135.5,119.2,-37.7,-21.10000000000001,0.947,1.64,23.1,0.333,0.773,0.543,0.212,0.5,0.541,104.5,111.02,92.51,52,0.426,180,242,10375,4350,481,5996,6607,6696,2455,2365,2396,3127,3921,3594,8092,4656,5210,3889,5799,2.2
Lineups,-1630534-1630567-1641711-1642266-1642367-,O. Agbaji - S. Barnes - G. Dick - J. Walter - J. Mogbo,1610612761,TOR,3,0,3,0.0,22.0,118.5,117.0,112.3,110.9,6.2,6.099999999999994,0.778,2.0,20.3,0.333,0.65,0.477,0.149,0.573,0.606,100.1,101.45,84.55,47,0.522,1386,6174,9709,6174,504,3656,5934,4190,2952,1393,3129,3127,5913,5737,6617,3894,4088,6692,4557,7.333333333333333
Lineups,-1630194-1631111-1631204-1641709-1641842-,P. Reed - W. Moore Jr. - M. Sasser - A. Thompson - R. Holland II,1610612765,DET,4,0,4,0.0,22.0,125.2,119.1,72.8,73.9,52.4,45.19999999999999,0.619,6.5,19.4,0.292,0.684,0.465,0.043,0.547,0.575,99.7,101.38,84.48,47,0.791,917,6174,10169,6174,503,3539,2814,2179,4656,86,3795,4094,5005,5904,4372,4315,4626,6730,2140,5.5
Lineups,-201939-203952-1626172-1627741-1627780-,S. Curry - A. Wiggins - K. Looney - B. Hield - G. Payton II,1610612744,GSW,8,6,2,0.75,22.0,116.7,110.4,104.1,97.9,12.7,12.5,1.0,3.6,25.4,0.208,0.654,0.44,0.104,0.549,0.584,98.2,104.09,86.74,48,0.58,278,173,8517,3632,498,4227,4152,3821,1,558,1574,5106,5903,6335,5371,4298,4447,5811,3834,2.75
Lineups,-201939-203952-1626172-1627741-1630228-,S. Curry - A. Wiggins - K. Looney - B. Hield - J. Kuminga,1610612744,GSW,6,2,4,0.333,22.0,96.5,100.0,160.1,156.0,-63.6,-56.0,0.8,1.78,22.5,0.25,0.857,0.474,0.184,0.535,0.547,109.9,109.36,91.13,49,0.266,447,972,10169,5613,512,4691,8856,8256,2730,2213,2540,4415,3117,5774,7451,4466,5116,4326,7354,3.6666666666666665
Lineups,-203552-1628970-1630163-1630182-1630208-,S. Curry - M. Bridges - L. Ball - J. Green - N. Richards,1610612766,CHA,4,1,3,0.25,22.0,121.3,124.5,145.0,142.6,-23.7,-18.099999999999994,0.619,1.3,18.6,0.409,0.7,0.548,0.204,0.619,0.645,105.1,104.6,87.17,49,0.438,917,1965,9709,5969,502,3141,8236,6491,4656,2837,4029,2605,4849,3510,8043,3259,3359,5642,5631,5.5
Lineups,-1628983-1629652-1630198-1630598-1631119-,S. Gilgeous-Alexander - L. Dort - I. Joe - A. Wiggins - J. Williams,1610612760,OKC,8,6,2,0.75,22.0,130.6,125.5,72.7,68.1,58.0,57.400000000000006,0.619,4.33,19.7,0.261,0.862,0.596,0.064,0.573,0.626,95.6,100.77,83.98,47,0.855,278,173,8517,3632,489,2910,2649,1743,4656,312,3755,4393,3116,2897,4557,3894,3659,6904,1845,2.75
Lineups,-1630703-1631101-1631200-1641739-1642270-,S. Henderson - S. Sharpe - K. Murray - T. Camara - D. Clingan,1610612757,POR,5,2,3,0.4,22.0,99.8,91.7,114.2,110.9,-14.4,-19.200000000000003,0.471,0.89,12.3,0.391,0.692,0.551,0.188,0.487,0.523,96.6,102.39,85.33,48,0.434,646,972,9709,5532,501,6226,5934,6547,6433,4214,6370,2872,4933,3466,7474,5879,5468,6403,5681,4.4
Lineups,-201959-1628970-1630163-1630182-1641706-,T. Gibson - M. Bridges - L. Ball - J. Green - B. Miller,1610612766,CHA,3,1,2,0.333,22.0,106.8,114.0,100.9,93.3,5.9,20.700000000000003,0.6,2.0,19.4,0.292,0.857,0.556,0.14,0.534,0.546,96.7,97.25,81.04,43,0.532,1386,1965,8517,5613,514,3970,3965,3316,4722,1393,3801,4094,3117,3336,6201,4470,5141,7935,4459,7.333333333333333
Lineups,-1627936-1628983-1629026-1630198-1630598-,A. Caruso - S. Gilgeous-Alexander - K. Williams - I. Joe - A. Wiggins,1610612760,OKC,5,5,0,1.0,21.0,111.0,110.4,84.5,83.0,26.5,27.400000000000006,0.476,1.67,16.1,0.238,0.76,0.522,0.125,0.61,0.62,106.5,107.77,89.81,48,0.684,646,242,1,1,537,4227,3341,2958,6429,2277,5085,4913,4002,3901,5787,3355,3824,4773,2833,4.2
Lineups,-1627936-1628983-1629652-1631114-1641717-,A. Caruso - S. Gilgeous-Alexander - L. Dort - J. Williams - C. Wallace,1610612760,OKC,9,7,2,0.778,21.0,143.1,140.0,98.2,98.0,44.9,42.0,0.684,3.25,19.4,0.429,0.579,0.5,0.089,0.6,0.67,106.5,107.67,89.73,45,0.687,221,131,8517,3617,536,2021,4157,2298,3714,625,3795,2444,6453,4036,4978,3426,2981,4786,2806,2.3333333333333335
Lineups,-1627742-1629669-1629750-1630527-1642274-,B. Ingram - J. Nowell - J. Green - B. Boston Jr. - Y. Missi,1610612740,NOP,4,1,3,0.25,21.0,117.3,117.5,103.9,107.5,13.4,10.0,0.684,1.86,21.0,0.556,0.591,0.575,0.175,0.568,0.586,91.8,90.14,75.12,40,0.715,917,1965,9709,5969,529,3635,5702,3930,3714,2171,3024,1183,6420,3038,7286,4025,4428,9321,2600,5.25
Lineups,-1627732-1627827-1629661-1630560-1630592-,B. Simmons - D. Finney-Smith - C. Johnson - C. Thomas - J. Wilson,1610612751,BKN,6,2,4,0.333,21.0,111.1,102.2,131.8,127.3,-20.7,-25.099999999999994,0.733,1.38,17.7,0.333,0.591,0.475,0.178,0.561,0.615,96.4,102.28,85.24,45,0.353,447,972,10169,5613,544,4669,7284,6981,3406,2733,4331,3127,6420,5764,7335,4142,3900,6438,6589,3.5
Lineups,-1627747-1628386-1629636-1629660-1630596-,C. LeVert - J. Allen - D. Garland - T. Jerome - E. Mobley,1610612739,CLE,6,6,0,1.0,21.0,119.0,123.4,107.9,106.4,11.1,17.0,0.571,1.71,19.0,0.211,0.87,0.571,0.149,0.575,0.634,111.3,110.04,91.7,47,0.593,447,173,1,1,563,3184,5649,3517,5024,2255,3857,5096,3101,3043,6617,3874,3546,4148,3713,3.5
Lineups,-203468-1627749-1630527-1630529-1642274-,C. McCollum - D. Murray - B. Boston - H. Jones - Y. Missi,1610612740,NOP,6,1,5,0.167,21.0,119.9,118.6,105.8,104.7,14.1,13.899999999999991,0.65,1.86,20.6,0.412,0.72,0.595,0.163,0.608,0.629,96.2,97.28,81.07,43,0.628,447,1965,10375,6137,531,3574,5562,3754,4480,2171,3079,2595,4644,2901,6839,3368,3609,7933,3350,3.5
Lineups,-101108-1630170-1631110-1641705-1642264-,C. Paul - D. Vassell - J. Sochan - V. Wembanyama - S. Castle,1610612759,SAS,6,2,4,0.333,21.0,118.6,122.7,101.9,97.8,16.7,24.900000000000006,0.9,3.0,24.0,0.481,0.81,0.625,0.136,0.533,0.545,103.8,104.18,86.82,44,0.599,447,972,10169,5613,551,3220,4149,3154,2477,656,2271,2330,3492,2279,6159,4488,5155,5774,3677,3.5
Lineups,-101108-203084-1629640-1630170-1641705-,C. Paul - H. Barnes - K. Johnson - D. Vassell - V. Wembanyama,1610612759,SAS,10,5,5,0.5,21.0,84.6,82.2,106.5,102.4,-21.9,-20.200000000000003,0.727,2.0,13.3,0.233,0.583,0.389,0.089,0.375,0.405,96.6,99.85,83.21,45,0.388,180,242,10375,4350,554,6808,5466,6667,3418,1393,5949,4941,6434,7262,4978,6877,7321,7199,6259,2.1
Lineups,-1629632-1630188-1630245-1630581-1641763-,C. White - J. Smith - A. Dosunmu - J. Giddey - J. Phillips,1610612741,CHI,11,1,10,0.091,21.0,88.2,85.7,121.8,112.0,-33.6,-26.299999999999997,0.643,2.25,13.8,0.241,0.64,0.426,0.082,0.36,0.423,108.1,114.41,95.35,49,0.308,149,1965,10577,6168,548,6554,6037,7011,4505,1317,5896,4905,5954,6641,4825,7070,7141,3266,7043,1.9090909090909092
